timestamp,mid_price,return,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,bid_price_6,bid_vol_6,bid_price_7,bid_vol_7,bid_price_8,bid_vol_8,bid_price_9,bid_vol_9,bid_price_10,bid_vol_10,bid_price_11,bid_vol_11,bid_price_12,bid_vol_12,bid_price_13,bid_vol_13,bid_price_14,bid_vol_14,bid_price_15,bid_vol_15,bid_price_16,bid_vol_16,bid_price_17,bid_vol_17,bid_price_18,bid_vol_18,bid_price_19,bid_vol_19,bid_price_20,bid_vol_20,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,ask_price_6,ask_vol_6,ask_price_7,ask_vol_7,ask_price_8,ask_vol_8,ask_price_9,ask_vol_9,ask_price_10,ask_vol_10,ask_price_11,ask_vol_11,ask_price_12,ask_vol_12,ask_price_13,ask_vol_13,ask_price_14,ask_vol_14,ask_price_15,ask_vol_15,ask_price_16,ask_vol_16,ask_price_17,ask_vol_17,ask_price_18,ask_vol_18,ask_price_19,ask_vol_19,ask_price_20,ask_vol_20
2025-03-09 18:16:20.154596,2015.975,0.0,2015.97,3.7271,2015.96,0.0172,2015.95,1.3991,2015.9,0.1495,2015.87,0.0049,2015.85,0.0099,2015.82,0.006,2015.81,1.1844,2015.8,0.0246,2015.79,0.0026,2015.73,1.3936,2015.71,0.005,2015.7,0.0025,2015.67,0.01,2015.66,0.005,2015.62,0.0052,2015.6,2.1832,2015.58,0.0026,2015.56,2.0745,2015.55,0.1102,2015.98,87.1592,2015.99,0.0026,2016.0,17.1467,2016.01,0.0051,2016.02,6.7577,2016.03,7.7869,2016.05,0.0026,2016.06,0.0055,2016.08,0.0051,2016.09,0.0055,2016.1,2.6445,2016.13,1.0275,2016.14,10.2029,2016.15,14.4264,2016.17,1.4087,2016.19,1.0079,2016.2,2.6458,2016.23,0.005,2016.24,0.0052,2016.28,3.2427
2025-03-09 18:16:20.254446,2015.855,-0.005952454767538827,2015.85,6.1546,2015.84,0.0105,2015.82,0.003,2015.81,1.1794,2015.79,0.0026,2015.73,1.3961,2015.71,0.005,2015.67,0.01,2015.66,0.005,2015.62,0.0052,2015.6,0.673,2015.58,0.0026,2015.56,2.077,2015.55,0.0923,2015.54,0.0088,2015.52,0.1,2015.51,0.0198,2015.5,1.3172,2015.49,0.987,2015.46,0.0496,2015.86,48.6886,2015.87,0.0026,2015.88,0.0026,2015.89,0.0025,2015.9,49.9306,2015.91,2.6739,2015.94,0.0055,2015.95,0.0026,2015.96,0.2684,2015.97,0.9971,2015.98,1.8982,2015.99,0.0026,2016.0,4.7682,2016.02,3.1375,2016.03,7.7814,2016.08,0.0025,2016.09,0.0029,2016.1,2.6445,2016.13,1.025,2016.14,5.8466
2025-03-09 18:16:20.353976,2015.7350000000001,-0.0059528091058082475,2015.73,7.4886,2015.72,0.0112,2015.67,0.0126,2015.62,0.0078,2015.56,2.1042,2015.55,0.0949,2015.52,0.1026,2015.51,0.0198,2015.49,0.9895,2015.46,0.0496,2015.45,0.0078,2015.43,0.0028,2015.41,3.6073,2015.39,2.6608,2015.38,2.8727,2015.37,0.0204,2015.36,0.01,2015.35,0.6849,2015.34,0.0038,2015.31,0.0127,2015.74,33.3857,2015.76,0.0026,2015.77,0.0055,2015.8,2.9103,2015.82,49.6155,2015.83,1.0025,2015.86,4.4429,2015.89,0.025,2015.9,4.8829,2015.91,2.4026,2015.93,0.0052,2015.94,1.2597,2015.97,0.997,2015.98,0.0875,2015.99,4.7295,2016.0,2.6483,2016.02,3.1375,2016.03,7.7789,2016.08,0.0025,2016.1,2.642
2025-03-09 18:16:20.453930,2015.7350000000001,0.0,2015.73,7.6982,2015.72,0.0112,2015.7,0.1,2015.67,0.0126,2015.62,0.0078,2015.56,2.1042,2015.55,0.0949,2015.52,0.0026,2015.51,0.0198,2015.49,0.9895,2015.46,0.0496,2015.45,0.0078,2015.43,0.0028,2015.41,0.2426,2015.39,1.0943,2015.38,2.8727,2015.37,0.0204,2015.36,0.01,2015.35,0.6849,2015.34,0.0038,2015.74,57.7471,2015.76,0.0052,2015.77,0.0055,2015.8,2.6471,2015.81,13.9242,2015.82,13.5051,2015.83,1.0029,2015.86,0.0079,2015.89,0.025,2015.9,4.8829,2015.91,2.4026,2015.93,0.0052,2015.94,1.2597,2015.97,0.992,2015.98,0.0875,2015.99,4.7345,2016.0,2.6483,2016.02,3.1375,2016.03,7.75,2016.05,0.1008
2025-03-09 18:16:20.554450,2015.6750000000002,-0.002976581743133171,2015.67,6.1819,2015.66,0.0103,2015.62,0.0078,2015.57,0.6665,2015.56,2.0796,2015.55,0.0923,2015.52,0.0026,2015.51,0.0198,2015.48,0.005,2015.45,0.0028,2015.43,0.0028,2015.41,0.2426,2015.4,0.1,2015.39,1.0936,2015.38,2.8752,2015.37,0.0204,2015.36,0.0075,2015.35,0.6849,2015.31,0.0102,2015.3,0.0533,2015.68,73.4506,2015.7,2.6501,2015.71,45.5974,2015.72,17.3726,2015.74,4.8342,2015.78,0.0026,2015.8,2.6471,2015.81,1.6287,2015.82,6.7551,2015.83,0.0279,2015.86,0.0025,2015.9,6.004,2015.91,1.0025,2015.92,0.987,2015.93,0.0102,2015.94,1.2597,2015.97,0.9895,2015.98,0.0386,2015.99,4.732,2016.0,2.6458
2025-03-09 18:16:20.654400,2015.6750000000002,0.0,2015.67,6.1843,2015.66,0.0103,2015.57,0.0025,2015.56,2.0771,2015.55,0.0923,2015.52,0.0026,2015.51,0.0198,2015.48,0.005,2015.45,0.0028,2015.43,0.0028,2015.42,0.005,2015.41,0.2426,2015.4,0.1,2015.39,0.0025,2015.38,2.8752,2015.37,0.0204,2015.36,0.0075,2015.35,0.6849,2015.34,3.7646,2015.31,0.0102,2015.68,81.7179,2015.7,18.8167,2015.71,11.7112,2015.72,17.3701,2015.74,0.3915,2015.75,0.0025,2015.78,0.0026,2015.8,2.6446,2015.81,0.0051,2015.82,6.7551,2015.83,0.0279,2015.86,0.0025,2015.89,1.8012,2015.9,6.004,2015.91,1.0025,2015.92,0.9895,2015.93,0.0102,2015.94,1.2597,2015.97,0.9895,2015.98,0.1396
2025-03-09 18:16:20.753811,2015.5749999999998,-0.004961117243621308,2015.57,6.3423,2015.56,2.0898,2015.55,0.08,2015.52,0.0026,2015.51,0.0198,2015.43,0.0028,2015.42,0.005,2015.41,0.2426,2015.4,0.0246,2015.38,2.8752,2015.37,0.0233,2015.36,0.0075,2015.35,0.6849,2015.34,0.0038,2015.32,0.1,2015.31,0.0102,2015.3,0.0533,2015.29,0.2558,2015.28,0.9899,2015.25,0.1257,2015.58,95.5931,2015.6,2.6446,2015.61,0.0055,2015.67,24.7213,2015.68,21.7129,2015.7,8.6505,2015.71,0.0055,2015.72,0.0051,2015.73,0.0276,2015.74,0.3835,2015.75,0.0025,2015.78,0.0026,2015.8,2.6445,2015.81,3.1686,2015.82,6.7525,2015.83,0.0029,2015.86,0.0025,2015.9,6.004,2015.91,1.0025,2015.92,0.987
2025-03-09 18:16:20.853754,2015.5749999999998,0.0,2015.57,15.8141,2015.56,2.2958,2015.52,0.0026,2015.51,0.0198,2015.43,0.0028,2015.42,0.005,2015.41,0.2426,2015.4,0.0246,2015.38,2.8752,2015.37,0.0204,2015.36,6.7575,2015.35,0.6874,2015.34,0.0038,2015.33,0.0029,2015.32,0.1,2015.31,0.0102,2015.3,0.0038,2015.29,0.2558,2015.28,0.9899,2015.25,0.1257,2015.58,60.0011,2015.6,2.6501,2015.61,0.0029,2015.63,17.3657,2015.64,0.0025,2015.66,10.1657,2015.67,0.0051,2015.68,7.7874,2015.7,3.4518,2015.71,0.0055,2015.72,0.0026,2015.73,0.0276,2015.74,0.3835,2015.75,0.0025,2015.8,2.6483,2015.81,3.1686,2015.82,6.75,2015.83,0.0079,2015.86,0.0025,2015.88,0.1012
2025-03-09 18:16:20.953967,2015.5749999999998,0.0,2015.57,8.1749,2015.56,2.2958,2015.52,0.0026,2015.51,0.0198,2015.43,0.0028,2015.42,0.005,2015.41,0.2426,2015.4,0.0246,2015.39,3.1384,2015.38,2.8752,2015.37,0.0204,2015.36,0.0104,2015.35,0.6874,2015.34,0.0038,2015.32,0.1,2015.31,0.0102,2015.3,0.0038,2015.29,0.2558,2015.28,0.987,2015.26,0.0029,2015.58,69.3761,2015.6,2.6476,2015.61,0.0055,2015.62,8.2617,2015.64,0.0051,2015.66,0.0026,2015.67,0.0051,2015.68,7.7874,2015.7,3.4518,2015.71,0.0055,2015.72,0.0026,2015.73,0.025,2015.74,0.3809,2015.75,0.0025,2015.8,2.6483,2015.81,3.1686,2015.82,6.75,2015.83,0.0079,2015.86,0.0025,2015.88,0.1012
2025-03-09 18:16:21.053992,2015.5749999999998,0.0,2015.57,7.554,2015.56,2.2928,2015.52,0.0026,2015.51,0.0198,2015.45,0.003,2015.43,0.0028,2015.42,0.005,2015.41,0.2426,2015.4,0.0246,2015.39,1.1134,2015.38,2.8752,2015.37,0.0204,2015.36,0.0075,2015.35,0.6874,2015.34,0.0038,2015.33,0.0029,2015.32,0.1,2015.31,0.0131,2015.3,0.0038,2015.29,0.2558,2015.58,86.7136,2015.59,3.0401,2015.6,2.6446,2015.61,0.0055,2015.62,0.0026,2015.64,0.0025,2015.66,0.0026,2015.67,0.0051,2015.68,7.7874,2015.7,3.4518,2015.71,0.0055,2015.72,2.947,2015.73,0.025,2015.74,0.3809,2015.75,0.0025,2015.8,2.6483,2015.81,3.1686,2015.82,6.75,2015.83,0.0079,2015.86,0.0025
2025-03-09 18:16:21.154351,2015.5749999999998,0.0,2015.57,7.554,2015.56,2.2958,2015.52,0.0026,2015.51,0.0198,2015.45,0.003,2015.43,0.0028,2015.42,0.005,2015.41,0.2426,2015.4,0.0246,2015.39,1.1134,2015.38,2.8752,2015.37,0.0204,2015.36,0.0075,2015.35,0.6849,2015.34,0.0038,2015.32,0.1,2015.31,0.0131,2015.3,0.0038,2015.29,0.2558,2015.28,0.9919,2015.58,86.7136,2015.59,3.0401,2015.6,2.6476,2015.61,0.0055,2015.64,0.0051,2015.66,0.0026,2015.67,0.0051,2015.68,7.7848,2015.69,0.0049,2015.7,4.3493,2015.71,0.0055,2015.72,2.947,2015.73,0.025,2015.74,0.3809,2015.75,0.0025,2015.8,2.6483,2015.81,3.1686,2015.82,6.75,2015.83,0.0079,2015.86,0.0025
2025-03-09 18:16:21.254063,2015.5149999999999,-0.0029768180295918255,2015.51,18.9743,2015.5,0.2482,2015.45,0.003,2015.43,0.0028,2015.41,0.2426,2015.38,2.8752,2015.37,0.0204,2015.36,0.0025,2015.35,0.6903,2015.32,0.1,2015.31,0.0102,2015.3,0.0029,2015.29,0.2558,2015.28,0.9895,2015.25,0.1286,2015.22,0.0372,2015.21,0.6809,2015.16,3.9424,2015.15,0.005,2015.14,0.0078,2015.52,48.8193,2015.53,46.0954,2015.54,0.0052,2015.56,17.3663,2015.57,0.0051,2015.58,0.6009,2015.59,0.0026,2015.6,2.652,2015.61,0.0055,2015.64,0.0051,2015.66,0.0026,2015.67,3.1336,2015.68,1.0348,2015.7,4.3442,2015.71,0.0029,2015.72,0.025,2015.74,0.0262,2015.75,0.0025,2015.77,0.005,2015.79,0.1005
2025-03-09 18:16:21.354577,2015.5149999999999,0.0,2015.51,6.5954,2015.5,0.0284,2015.45,0.003,2015.43,0.0028,2015.41,0.2426,2015.38,2.8752,2015.37,0.0204,2015.36,0.0025,2015.35,0.6874,2015.32,0.1,2015.31,0.0102,2015.29,0.8092,2015.28,0.9895,2015.25,0.1257,2015.23,0.0029,2015.22,0.0372,2015.21,0.6883,2015.15,0.005,2015.14,0.0078,2015.13,1.4059,2015.52,49.3043,2015.53,6.376,2015.54,0.0052,2015.56,17.3714,2015.57,0.0026,2015.58,0.566,2015.59,0.0026,2015.6,2.652,2015.61,0.0055,2015.64,0.0051,2015.66,2.0482,2015.67,0.0026,2015.68,1.0348,2015.7,3.4492,2015.71,0.0029,2015.72,0.025,2015.75,0.0025,2015.77,0.005,2015.79,0.1005,2015.8,2.6458
2025-03-09 18:16:21.453898,2015.5149999999999,0.0,2015.51,31.814,2015.5,0.0108,2015.48,0.0029,2015.45,0.003,2015.43,3.6395,2015.41,0.2426,2015.4,0.0029,2015.39,1.1112,2015.38,2.8752,2015.37,0.0204,2015.36,0.0025,2015.35,0.712,2015.32,0.1,2015.31,0.0102,2015.3,6.75,2015.29,0.8092,2015.28,0.9924,2015.25,0.1257,2015.22,0.0372,2015.21,0.6858,2015.52,4.5208,2015.53,6.376,2015.54,0.0052,2015.56,0.0077,2015.57,0.0026,2015.58,0.566,2015.59,0.0026,2015.6,2.6471,2015.61,0.0055,2015.64,0.0051,2015.65,1.4523,2015.66,0.0026,2015.67,0.025,2015.68,0.0319,2015.7,3.4467,2015.71,0.0029,2015.75,0.0025,2015.77,0.005,2015.79,0.1005,2015.8,2.6458
2025-03-09 18:16:21.553890,2015.5149999999999,0.0,2015.51,37.7759,2015.5,0.0108,2015.48,0.0029,2015.45,0.003,2015.44,1.1655,2015.43,21.0068,2015.41,0.2426,2015.4,0.0029,2015.39,3.005,2015.38,2.8752,2015.37,0.0204,2015.36,0.0025,2015.35,0.712,2015.32,0.1,2015.31,0.0151,2015.3,6.75,2015.29,0.8092,2015.28,0.9899,2015.27,0.0029,2015.25,0.1257,2015.52,1.8246,2015.53,0.3657,2015.54,0.0052,2015.56,0.0051,2015.57,0.0026,2015.58,0.5269,2015.59,0.7967,2015.6,2.6446,2015.61,0.0026,2015.64,0.982,2015.66,0.0026,2015.67,0.025,2015.68,0.0319,2015.7,3.4467,2015.71,0.0029,2015.75,2.9972,2015.77,0.005,2015.79,0.1005,2015.8,2.6458,2015.81,3.1661
2025-03-09 18:16:21.653981,2015.775,0.012899928802326864,2015.77,35.2182,2015.74,0.0029,2015.7,0.0029,2015.67,14.0099,2015.64,1.0,2015.55,8.31,2015.54,13.8822,2015.52,0.005,2015.51,8.4456,2015.49,0.0246,2015.45,0.003,2015.44,6.3757,2015.43,0.0028,2015.41,0.2426,2015.4,0.0049,2015.39,3.0025,2015.38,2.8777,2015.37,0.0204,2015.36,0.0025,2015.35,0.6849,2015.78,10.0433,2015.79,0.1031,2015.8,2.6484,2015.81,3.1687,2015.83,0.0026,2015.86,0.2065,2015.89,0.2843,2015.9,6.0041,2015.92,0.0026,2015.93,0.0178,2015.94,1.2569,2015.97,0.0025,2015.99,11.482,2016.0,2.9497,2016.01,0.0029,2016.02,3.1473,2016.08,0.0532,2016.09,4.5858,2016.1,2.642,2016.12,17.5219
2025-03-09 18:16:21.754095,2015.775,0.0,2015.77,41.021,2015.74,0.0029,2015.7,0.0029,2015.68,4.503,2015.65,0.0029,2015.64,1.0,2015.56,9.1928,2015.55,8.31,2015.54,0.0038,2015.52,0.005,2015.51,8.4456,2015.49,0.0295,2015.47,1.2496,2015.45,1.6412,2015.43,0.0028,2015.41,0.2426,2015.39,3.0025,2015.38,2.8777,2015.37,0.0204,2015.36,0.0025,2015.78,12.9241,2015.79,0.0026,2015.8,2.6446,2015.82,0.0052,2015.83,0.0026,2015.86,0.0077,2015.89,0.0826,2015.9,6.0041,2015.92,0.9906,2015.93,0.0178,2015.94,0.0026,2015.97,0.0025,2015.99,6.755,2016.0,2.6458,2016.01,0.0029,2016.02,2.1966,2016.06,0.1006,2016.08,0.0025,2016.09,4.5681,2016.1,2.642
2025-03-09 18:16:21.853858,2015.795,0.000992174225793147,2015.79,70.2486,2015.78,28.4553,2015.77,9.2954,2015.74,0.0029,2015.7,0.0029,2015.65,0.0029,2015.64,1.0025,2015.62,0.0295,2015.56,5.0318,2015.55,0.0025,2015.54,0.0038,2015.52,0.005,2015.51,8.4481,2015.47,1.2521,2015.46,0.08,2015.45,0.003,2015.44,0.005,2015.43,0.0028,2015.41,3.1323,2015.39,3.005,2015.8,0.0081,2015.82,0.0026,2015.83,0.0026,2015.86,0.0051,2015.89,0.0851,2015.9,2.6471,2015.92,0.0026,2015.93,0.0128,2015.94,0.0026,2015.97,0.0051,2015.98,2.8202,2016.0,2.6483,2016.02,2.1991,2016.04,0.0049,2016.06,0.1006,2016.08,0.0025,2016.09,4.5706,2016.1,7.371,2016.12,17.5244,2016.13,0.2258
2025-03-09 18:16:21.954404,2015.895,0.004960821908969367,2015.89,92.5805,2015.88,0.2786,2015.86,0.0029,2015.82,0.0029,2015.81,0.0025,2015.8,29.8335,2015.79,6.75,2015.78,0.0025,2015.77,7.8162,2015.65,0.0029,2015.64,1.0075,2015.62,0.0298,2015.56,2.5403,2015.54,0.0038,2015.52,0.005,2015.51,8.4452,2015.48,1.3451,2015.47,1.2496,2015.46,0.08,2015.45,0.003,2015.9,17.7867,2015.92,0.0026,2015.93,0.0078,2015.94,0.0052,2015.97,0.0051,2015.98,0.7997,2016.0,2.6509,2016.02,3.3592,2016.04,0.0026,2016.06,0.0026,2016.08,0.0051,2016.09,4.5706,2016.1,7.3735,2016.12,5.2545,2016.13,0.0049,2016.16,0.005,2016.17,1.371,2016.18,0.1011,2016.19,0.0025,2016.2,2.6458
2025-03-09 18:16:22.053963,2015.895,0.0,2015.89,52.3461,2015.88,0.0311,2015.86,0.0029,2015.82,0.0029,2015.81,0.0025,2015.8,2.3449,2015.79,6.7549,2015.78,0.0025,2015.77,6.8112,2015.73,0.0246,2015.7,0.1406,2015.65,0.0029,2015.64,1.0075,2015.62,0.0052,2015.56,2.5403,2015.54,0.0038,2015.52,0.005,2015.51,8.4452,2015.48,1.3426,2015.46,0.08,2015.9,17.8175,2015.92,0.0026,2015.93,0.0078,2015.94,0.0052,2015.97,0.0051,2015.98,0.7997,2016.0,2.6509,2016.02,3.3592,2016.04,0.0276,2016.06,0.0026,2016.08,0.0051,2016.09,4.5706,2016.1,7.371,2016.12,1.2419,2016.13,0.0049,2016.16,0.005,2016.17,1.371,2016.18,0.1011,2016.19,0.0025,2016.2,2.6458
